98;COORDINADOR/A DE DESPACHO;1.SERVICIO CIVIL PUBLICO (LOSEP);15;UEP NIVEL DIRECTIVO A2;2,000.00;6,000.00;500.01;120.50;0.00;0.00;6,620.51;;;;
99;COORDINADOR/A DE GESTION TRIBUTARIA;1.SERVICIO CIVIL PUBLICO (LOSEP);20;UEP NIVEL DIRECTIVO A2;2,000.00;6,000.00;500.01;120.50;0.00;0.00;6,620.51;;;;
100;COORDINADOR/A DE NOMINA Y REMUNERACIONES;1.SERVICIO CIVIL PUBLICO (LOSEP);19;UEP NIVEL DIRECTIVO A2;2,000.00;6,000.00;500.01;120.50;0.00;0.00;6,620.51;;;;
101;COORDINADOR/A DE PRESUPUESTO;1.SERVICIO CIVIL PUBLICO (LOSEP);16;UEP NIVEL DIRECTIVO A2;2,000.00;6,000.00;500.01;120.50;0.00;0.00;6,620.51;;;;
102;COORDINADOR/A DEL CENTRO DE ARTE, CULTURA E INTERCULTURALIDAD;1.SERVICIO CIVIL PUBLICO (LOSEP);23;UEP NIVEL DIRECTIVO A2;2,000.00;6,000.00;500.01;120.50;0.00;0.00;6,620.51;;;;
103;PROFESOR AGREGADO;3.OTROS REGIMENES ESPECIALES;905;PERSONAL ACADEMICO AGREGADO;1,813.37;5,440.11;453.33;120.50;0.00;0.00;6,013.94;;;;
104;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;1660;PERSONAL ACADEMICO AGREGADO;3,744.70;11,234.10;936.18;120.50;0.00;0.00;12,290.78;;;;
105;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;95;PERSONAL ACADEMICO AGREGADO;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
106;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;1665;PERSONAL ACADEMICO AGREGADO;3,400.00;10,200.00;849.99;120.50;0.00;0.00;11,170.49;;;;
107;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;760;PERSONAL ACADEMICO AGREGADO;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
108;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;1120;PERSONAL ACADEMICO AGREGADO;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
109;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;275;PERSONAL ACADEMICO AGREGADO;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
110;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;1675;PERSONAL ACADEMICO AGREGADO;3,744.70;11,234.10;936.18;120.50;0.00;0.00;12,290.78;;;;
111;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;840;PERSONAL ACADEMICO AGREGADO;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
112;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;2117;PERSONAL ACADEMICO AGREGADO;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
113;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;755;PERSONAL ACADEMICO AGREGADO;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
114;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;440;PERSONAL ACADEMICO AGREGADO;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
115;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;950;PERSONAL ACADEMICO AGREGADO;3,196.02;9,588.06;799.02;120.50;0.00;0.00;10,507.58;;;;
116;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;480;PERSONAL ACADEMICO AGREGADO;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
117;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;410;PERSONAL ACADEMICO AGREGADO;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
118;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;175;PERSONAL ACADEMICO AGREGADO;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
119;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;595;PERSONAL ACADEMICO AGREGADO;3,400.00;10,200.00;849.99;120.50;0.00;0.00;11,170.49;;;;
120;PROFESOR AGREGADO 1 TIEMPO COMPLETO;3.OTROS REGIMENES ESPECIALES;65;PERSONAL ACADEMICO AGREGADO;2,882.60;8,647.80;720.66;120.50;0.00;0.00;9,488.96;;;;
