Numeración;Puesto Institucional ;Régimen laboral al que pertenece ;Número de partida presupuestaria;Grado jerárquico o escala al que pertenece el puesto;Remuneración mensual unificada;Remuneración unificada (anual);Décimo Tercera Remuneración;Décima Cuarta Remuneración;Horas suplementarias y extraordinarias;Encargos y subrogaciones;Total ingresos adicionales
819;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8089;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
820;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8003;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
821;Analista de Seguridad y Salud En El Trabajo 1;1.Servicio Civil Publico (Losep);4052;Uep Nivel Profesional A3;1,212.00;14544;101;39.17;0;0;140.17
822;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7903;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
823;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8083;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
824;Responsable Musical;1.Servicio Civil Publico (Losep);4040;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
825;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7928;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
826;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7892;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
827;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8090;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
828;Tecnico/A de Investigacion Tiempo Completo;3.Otros Regimenes Especiales;8175;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
829;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7986;Profesor Universitario;3,193.90;38326.8;266.16;39.17;0;0;305.33
830;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8001;Profesor Universitario;3,193.90;38326.8;266.16;39.17;0;0;305.33
831;Tecnico Docente;3.Otros Regimenes Especiales;8150;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
832;Tecnico Docente;3.Otros Regimenes Especiales;8132;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
833;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8006;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
834;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8091;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
835;Tecnico/A de Investigacion 1 Tiempo Completo;3.Otros Regimenes Especiales;8162;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
836;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8013;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
837;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7922;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
838;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7977;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
839;Tecnico/A de Laboratorio 1 Tiempo Completo;3.Otros Regimenes Especiales;8166;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
840;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7976;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
841;Tecnico/A de Investigacion Tiempo Completo;3.Otros Regimenes Especiales;8065;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
842;Tecnico/A de Investigacion Tiempo Completo;3.Otros Regimenes Especiales;8123;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
843;Tecnico/A de Laboratorio Tiempo Completo;3.Otros Regimenes Especiales;8085;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
844;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7980;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
845;Tecnico Docente;3.Otros Regimenes Especiales;8156;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
846;Especialista de Relacionamiento Con Graduados y Bolsa de Trabajo;1.Servicio Civil Publico (Losep);4045;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
847;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7891;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
848;Tecnico Docente;3.Otros Regimenes Especiales;8133;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
849;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8016;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
850;Secretaria Ejecutiva;1.Servicio Civil Publico (Losep);4021;Uep Nivel Profesional Apoyo Tecnico A4;817;9804;68.08;39.17;0;0;107.25
851;Analista de Laboratorio de Ensayos 2;1.Servicio Civil Publico (Losep);4033;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
852;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8073;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
853;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7876;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
854;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7952;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
855;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8092;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
856;Analista de Investigacion 2;1.Servicio Civil Publico (Losep);4050;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
857;Tecnico/A de Laboratorio 1 Tiempo Completo;3.Otros Regimenes Especiales;8093;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
858;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8135;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
859;Tecnico Docente;3.Otros Regimenes Especiales;8152;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
860;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7920;Profesor Universitario;765.8;9189.6;63.82;39.17;0;0;102.99
861;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7939;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
862;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7959;Profesor Universitario;3,193.90;38326.8;266.16;39.17;0;0;305.33
863;Responsable de Contratacion Publica;1.Servicio Civil Publico (Losep);4036;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
864;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8005;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
865;Tecnico/A de Laboratorio 1 Tiempo Completo;3.Otros Regimenes Especiales;8170;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
866;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7979;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
867;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8007;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
868;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8060;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
869;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8000;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
870;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8022;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
871;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8094;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
872;Tecnico/A de Laboratorio 1 Tiempo Completo;3.Otros Regimenes Especiales;8095;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
873;Tecnico Docente;3.Otros Regimenes Especiales;8155;Personal De Apoyo (Universidades);1,212.00;14544;101;39.17;0;0;140.17
874;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8141;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
875;Asistente de Tecnologias de la Informacion y Comunicaciones.;1.Servicio Civil Publico (Losep);4025;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
876;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8012;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
877;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7929;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
878;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8161;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
879;Analista de Contratacion Publica 2;1.Servicio Civil Publico (Losep);4053;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
880;Tecnico/A de Laboratorio 1 Tiempo Completo;3.Otros Regimenes Especiales;8168;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
881;Tecnico Docente;3.Otros Regimenes Especiales;8149;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
882;Tecnico Docente;3.Otros Regimenes Especiales;8127;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
883;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8008;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
884;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8009;Profesor Universitario;3,193.90;38326.8;266.16;39.17;0;0;305.33
885;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8096;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
886;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7882;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
887;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8174;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
888;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7999;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
889;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7957;Profesor Universitario;3,193.90;38326.8;266.16;39.17;0;0;305.33
890;Tecnico Docente;3.Otros Regimenes Especiales;8130;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
891;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8002;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
892;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8004;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
893;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7930;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
894;Tecnico Docente;3.Otros Regimenes Especiales;8153;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
895;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7998;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
896;Tecnico Docente;3.Otros Regimenes Especiales;8177;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
897;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7996;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
898;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8080;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
899;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7921;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
900;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7919;Profesor Universitario;510.54;6126.48;42.55;39.17;0;0;81.72
901;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8010;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
902;Tecnico/A de Investigacion Tiempo Completo;3.Otros Regimenes Especiales;8067;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
903;Tecnico/A de Investigacion Tiempo Completo;3.Otros Regimenes Especiales;8066;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
904;Analista de Laboratorios 2;1.Servicio Civil Publico (Losep);4054;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
905;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8171;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
906;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8079;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
907;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7964;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
908;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7997;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
909;Responsable de Administracion Del Hpc;1.Servicio Civil Publico (Losep);4047;Uep Nivel Profesional A3;1,760.00;21120;146.67;39.17;0;0;185.84
910;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8081;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
911;Tecnico Docente;3.Otros Regimenes Especiales;8157;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
912;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7945;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
913;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7943;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
914;Tecnico Docente;3.Otros Regimenes Especiales;8154;Personal De Apoyo (Universidades);1,212.00;14544;101;39.17;0;0;140.17
915;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8143;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
916;Tecnico/A de Investigacion Tiempo Completo;3.Otros Regimenes Especiales;8068;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
917;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8020;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
918;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8097;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
919;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8014;Profesor Universitario;3,193.90;38326.8;266.16;39.17;0;0;305.33
920;Tecnico/A de Investigacion Tiempo Completo;3.Otros Regimenes Especiales;8070;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
921;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8084;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
922;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8074;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
923;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7931;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
924;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7925;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
925;Analista de Contratacion Publica 2 de la Ugips;1.Servicio Civil Publico (Losep);4060;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
926;Tecnico/A de Investigacion 1 Tiempo Completo;3.Otros Regimenes Especiales;8115;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
927;Tecnico/A de Investigacion 1 Tiempo Completo;3.Otros Regimenes Especiales;8116;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
928;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8098;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
929;Tecnico Docente;3.Otros Regimenes Especiales;8204;Personal De Apoyo (Universidades);1,212.00;14544;101;39.17;0;0;140.17
930;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7906;Profesor Universitario;1,021.07;12252.84;85.09;39.17;0;0;124.26
931;Especialista de Manejo Informatico y Datos de Talento Humano;1.Servicio Civil Publico (Losep);4055;Uep Nivel Profesional A3;1,676.00;20112;139.67;39.17;0;0;178.84
932;Asistente de Monitoreo Del Clima Espacial;1.Servicio Civil Publico (Losep);4017;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;39.17;0;0;121.34
933;Tecnico Docente;3.Otros Regimenes Especiales;8189;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
934;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8040;Profesor Universitario;3,193.90;38326.8;266.16;39.17;0;0;305.33
935;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8099;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
936;Asistente de Talento Humano;1.Servicio Civil Publico (Losep);4057;Uep Nivel Profesional A3;986;11832;82.17;39.17;0;0;121.34
937;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8050;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
938;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7990;Profesor Universitario;1,212.52;14550.24;101.04;39.17;0;0;140.21
939;Tecnico/A de Investigacion 1 Tiempo Completo;3.Otros Regimenes Especiales;8164;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
940;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8145;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
941;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7972;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
942;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8029;Profesor Universitario;3,193.90;38326.8;266.16;39.17;0;0;305.33
943;Analista Academico 2;1.Servicio Civil Publico (Losep);4038;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
944;Tecnico/A de Investigacion Tiempo Completo;3.Otros Regimenes Especiales;8052;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
945;Tecnico Docente;3.Otros Regimenes Especiales;8176;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
946;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7958;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
947;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7897;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
948;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7987;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
949;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7878;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
950;Tecnico Docente;3.Otros Regimenes Especiales;8178;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
951;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7969;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
952;Tecnico/A de Laboratorio 1 Tiempo Completo;3.Otros Regimenes Especiales;8169;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
953;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8044;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
954;Tecnico/A Docente Tiempo Completo;3.Otros Regimenes Especiales;8100;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
955;Tecnico Docente;3.Otros Regimenes Especiales;8195;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
956;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;7907;Profesor Universitario;1,021.07;12252.84;85.09;39.17;0;0;124.26
957;Tecnico/A de Investigacion Tiempo Completo;3.Otros Regimenes Especiales;8122;Personal De Apoyo (Universidades);901;10812;75.08;39.17;0;0;114.25
958;Analista de Desarrollo de Soluciones Informaticas 2;1.Servicio Civil Publico (Losep);4034;Uep Nivel Profesional A3;1,412.00;16944;117.67;39.17;0;0;156.84
959;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;7894;Profesor Universitario;2,552.68;30632.16;212.72;39.17;0;0;251.89
960;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8172;Personal De Apoyo (Universidades);986;11832;82.17;39.17;0;0;121.34
