Numeración;Puesto Institucional ;Régimen laboral al que pertenece ;Número de partida presupuestaria;Grado jerárquico o escala al que pertenece el puesto;Remuneración mensual unificada;Remuneración unificada (anual);Décimo Tercera Remuneración;Décima Cuarta Remuneración;Horas suplementarias y extraordinarias;Encargos y subrogaciones;Total ingresos adicionales
1447;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2897;UEP NIVEL ADMINISTRATIVO A5;622.00;622.00;51.83;40.17;0.00;0.00;714.00
1448;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2875;UEP NIVEL ADMINISTRATIVO A5;622.00;622.00;51.83;40.17;0.00;0.00;714.00
1449;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2892;UEP NIVEL ADMINISTRATIVO A5;622.00;622.00;51.83;40.17;0.00;0.00;714.00
1450;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2890;UEP NIVEL ADMINISTRATIVO A5;622.00;622.00;51.83;40.17;0.00;0.00;714.00
1451;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2846;UEP NIVEL ADMINISTRATIVO A5;622.00;622.00;51.83;40.17;0.00;0.00;714.00
1452;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2903;UEP NIVEL ADMINISTRATIVO A5;622.00;622.00;51.83;40.17;0.00;0.00;714.00
1453;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2841;UEP NIVEL ADMINISTRATIVO A5;622.00;622.00;51.83;40.17;0.00;0.00;714.00
1454;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2895;UEP NIVEL ADMINISTRATIVO A5;622.00;622.00;51.83;40.17;0.00;0.00;714.00
1455;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2710;UEP NIVEL ADMINISTRATIVO A5;622.00;622.00;51.83;40.17;0.00;0.00;714.00
1456;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2891;UEP NIVEL ADMINISTRATIVO A5;622.00;622.00;51.83;40.17;0.00;0.00;714.00
1457;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2711;UEP NIVEL ADMINISTRATIVO A5;622.00;622.00;51.83;40.17;0.00;0.00;714.00
1458;ASISTENTE DE BIBLIOTECA;1.SERVICIO CIVIL PUBLICO (LOSEP);2675;UEP NIVEL ADMINISTRATIVO A5;1,011.74;1,011.74;84.31;40.17;0.00;0.00;1,136.22
1459;ASISTENTE TECNICO DE INFRAESTRUCTURA;1.SERVICIO CIVIL PUBLICO (LOSEP);2210;UEP NIVEL ADMINISTRATIVO A5;733.00;733.00;61.08;40.17;0.00;0.00;834.25
1460;AUXILIAR DE LABORATORIO;1.SERVICIO CIVIL PUBLICO (LOSEP);2839;UEP NIVEL ADMINISTRATIVO A5;733.00;733.00;61.08;40.17;0.00;0.00;834.25
1461;AUXILIAR DE LABORATORIO;1.SERVICIO CIVIL PUBLICO (LOSEP);2838;UEP NIVEL ADMINISTRATIVO A5;733.00;733.00;61.08;40.17;0.00;0.00;834.25
1462;TECNICO DE ARCHIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2859;UEP NIVEL ADMINISTRATIVO A5;817.00;817.00;68.08;40.17;0.00;0.00;925.25
1463;TECNICO DE ARCHIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2820;UEP NIVEL ADMINISTRATIVO A5;817.00;817.00;68.08;40.17;0.00;0.00;925.25
1464;TECNICO DE ARCHIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2548;UEP NIVEL ADMINISTRATIVO A5;1,354.19;1,354.19;112.85;40.17;0.00;0.00;1,507.21
1465;TECNICO DE ARCHIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2506;UEP NIVEL ADMINISTRATIVO A5;817.00;817.00;68.08;40.17;0.00;0.00;925.25
1466;TECNICO DE ARCHIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2730;UEP NIVEL ADMINISTRATIVO A5;817.00;817.00;68.08;40.17;0.00;0.00;925.25
1467;TECNICO DE ARCHIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2968;UEP NIVEL ADMINISTRATIVO A5;817.00;817.00;68.08;40.17;0.00;0.00;925.25
1468;CONTADOR /A GENERAL;1.SERVICIO CIVIL PUBLICO (LOSEP);17;UEP NIVEL DIRECTIVO A2;2,000.00;2,000.00;166.67;40.17;0.00;0.00;2,206.84
1469;SECRETARIO/A GENERAL;1.SERVICIO CIVIL PUBLICO (LOSEP);12;UEP NIVEL DIRECTIVO A2;2,734.00;2,734.00;227.83;40.17;0.00;0.00;3,002.00
1470;ABOGADO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2791;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1471;ABOGADO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2744;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1472;ABOGADO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2781;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1473;ABOGADO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2941;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1474;ABOGADO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2931;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1475;ABOGADO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2904;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1476;ABOGADO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2624;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1477;ABOGADO DE CONTRATACION PUBLICA 3;1.SERVICIO CIVIL PUBLICO (LOSEP);2550;UEP NIVEL PROFESIONAL A3;1,760.00;1,760.00;146.67;40.17;0.00;0.00;1,946.84
1478;ABOGADO DE NORMATIVA Y CONSULTA 3;1.SERVICIO CIVIL PUBLICO (LOSEP);2551;UEP NIVEL PROFESIONAL A3;1,760.00;1,760.00;146.67;40.17;0.00;0.00;1,946.84
1479;ADMINISTRADOR DE ESTACION EXPERIMENTAL;1.SERVICIO CIVIL PUBLICO (LOSEP);2779;UEP NIVEL PROFESIONAL A3;1,760.00;1,760.00;146.67;40.17;0.00;0.00;1,946.84
1480;ADMINISTRADOR DE ESTACION EXPERIMENTAL;1.SERVICIO CIVIL PUBLICO (LOSEP);2625;UEP NIVEL PROFESIONAL A3;1,760.00;1,760.00;146.67;40.17;0.00;0.00;1,946.84
1481;ADMINISTRADOR DE ESTACION EXPERIMENTAL;1.SERVICIO CIVIL PUBLICO (LOSEP);2664;UEP NIVEL PROFESIONAL A3;1,760.00;1,760.00;146.67;40.17;0.00;0.00;1,946.84
1482;ANALISTA 1 DE INFRAESTRUCTURA FISICA;1.SERVICIO CIVIL PUBLICO (LOSEP);2826;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1483;ANALISTA 1 DE INFRAESTRUCTURA FISICA;1.SERVICIO CIVIL PUBLICO (LOSEP);2661;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1484;ANALISTA ACADEMICO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2634;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1485;ANALISTA ADMINISTRATIVO/A DE COMPRAS PUBLICAS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2985;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1486;ANALISTA ADMINISTRATIVO/A DE COMPRAS PUBLICAS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2762;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1487;ANALISTA ADMINISTRATIVO/A DE COMPRAS PUBLICAS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2776;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1488;ANALISTA ADMINISTRATIVO/A DE COMPRAS PUBLICAS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2792;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1489;ANALISTA ADMINISTRATIVO/A DE COMPRAS PUBLICAS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2483;UEP NIVEL PROFESIONAL A3;1,760.00;1,760.00;146.67;40.17;0.00;0.00;1,946.84
1490;ANALISTA ADMINISTRATIVO/A DE COMPRAS PUBLICAS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2565;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1491;ANALISTA ADMINISTRATIVO/A DE COMPRAS PUBLICAS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2775;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1492;ANALISTA ADMINISTRATIVO/A DE COMPRAS PUBLICAS 3;1.SERVICIO CIVIL PUBLICO (LOSEP);2788;UEP NIVEL PROFESIONAL A3;1,760.00;1,760.00;146.67;40.17;0.00;0.00;1,946.84
1493;ANALISTA DE ADMINISTRACION Y DESARROLLO 3;1.SERVICIO CIVIL PUBLICO (LOSEP);2546;UEP NIVEL PROFESIONAL A3;1,760.00;1,760.00;146.67;40.17;0.00;0.00;1,946.84
1494;ANALISTA DE APOYO A LA ACREDITACION 3;1.SERVICIO CIVIL PUBLICO (LOSEP);2887;UEP NIVEL PROFESIONAL A3;1,760.00;1,760.00;146.67;40.17;0.00;0.00;1,946.84
1495;ANALISTA DE ARTE CULTURA E INTERCULTURALIDAD 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2619;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1496;ANALISTA DE ARTE CULTURA E INTERCULTURALIDAD 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2823;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1497;ANALISTA DE ARTE CULTURA E INTERCULTURALIDAD 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2615;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1498;ANALISTA DE ARTE CULTURA E INTERCULTURALIDAD 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2620;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1499;ANALISTA DE ARTE CULTURA E INTERCULTURALIDAD 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2616;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1500;ANALISTA DE ARTE CULTURA E INTERCULTURALIDAD 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2827;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1501;ANALISTA DE ARTE CULTURA E INTERCULTURALIDAD 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2617;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1502;ANALISTA DE ATENCION Y SALUD INTEGRAL 3;1.SERVICIO CIVIL PUBLICO (LOSEP);2747;UEP NIVEL PROFESIONAL A3;1,760.00;1,760.00;146.67;40.17;0.00;0.00;1,946.84
1503;ANALISTA DE AUTOMATIZACION DE PROCESOS 3;1.SERVICIO CIVIL PUBLICO (LOSEP);2783;UEP NIVEL PROFESIONAL A3;1,760.00;1,760.00;146.67;40.17;0.00;0.00;1,946.84
1504;ANALISTA DE BIBLIOTECAS Y RECURSOS DEL APRENDIZAJE Y LA INVESTIGACION 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2537;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1505;ANALISTA DE BIBLIOTECAS Y RECURSOS DEL APRENDIZAJE Y LA INVESTIGACION 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2637;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1506;ANALISTA DE BIBLIOTECAS Y RECURSOS DEL APRENDIZAJE Y LA INVESTIGACION 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2536;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1507;ANALISTA DE BIBLIOTECAS Y RECURSOS DEL APRENDIZAJE Y LA INVESTIGACION 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2540;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1508;ANALISTA DE BIBLIOTECAS Y RECURSOS DEL APRENDIZAJE Y LA INVESTIGACION 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2837;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1509;ANALISTA DE BIBLIOTECAS Y RECURSOS DEL APRENDIZAJE Y LA INVESTIGACION 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2983;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1510;ANALISTA DE BIBLIOTECAS Y RECURSOS DEL APRENDIZAJE Y LA INVESTIGACION 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2632;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1511;ANALISTA DE BIBLIOTECAS Y RECURSOS DEL APRENDIZAJE Y LA INVESTIGACION 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2635;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1512;ANALISTA DE BIBLIOTECAS Y RECURSOS DEL APRENDIZAJE Y LA INVESTIGACION 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2901;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1513;ANALISTA DE BIBLIOTECAS Y RECURSOS DEL APRENDIZAJE Y LA INVESTIGACION 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2764;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1514;ANALISTA DE BIBLIOTECAS Y RECURSOS DEL APRENDIZAJE Y LA INVESTIGACION 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2765;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1515;ANALISTA DE BIBLIOTECAS Y RECURSOS DEL APRENDIZAJE Y LA INVESTIGACION 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2535;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1516;ANALISTA DE BIBLIOTECAS Y RECURSOS DEL APRENDIZAJE Y LA INVESTIGACION 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2541;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1517;ANALISTA DE BIBLIOTECAS Y RECURSOS DEL APRENDIZAJE Y LA INVESTIGACION 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2538;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1518;ANALISTA DE BIBLIOTECAS Y RECURSOS DEL APRENDIZAJE Y LA INVESTIGACION 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2534;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1519;ANALISTA DE BIBLIOTECAS Y RECURSOS DEL APRENDIZAJE Y LA INVESTIGACION 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2640;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1520;ANALISTA DE BIENES Y BODEGA 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2973;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1521;ANALISTA DE BIENES Y BODEGA 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2484;UEP NIVEL PROFESIONAL A3;1,760.00;1,760.00;146.67;40.17;0.00;0.00;1,946.84
1522;ANALISTA DE BIENES Y BODEGA 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2570;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1523;ANALISTA DE BIENES Y BODEGA 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2561;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1524;ANALISTA DE BIENES Y BODEGA 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2576;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1525;ANALISTA DE BIENES Y BODEGA 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2571;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1526;ANALISTA DE BIENES Y BODEGA 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2749;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1527;ANALISTA DE BIENES Y BODEGA 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2572;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1528;ANALISTA DE BIENES Y BODEGA 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2480;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1529;ANALISTA DE BIENES Y BODEGA 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2574;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1530;ANALISTA DE BIENES Y BODEGA 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2575;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1531;ANALISTA DE BIENESTAR ESTUDIANTIL Y POLITECNICO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2834;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1532;ANALISTA DE BIENESTAR ESTUDIANTIL Y POLITECNICO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2569;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1533;ANALISTA DE BIENESTAR ESTUDIANTIL Y POLITECNICO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2833;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1534;ANALISTA DE BIENESTAR ESTUDIANTIL Y POLITECNICO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2763;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1535;ANALISTA DE BIENESTAR ESTUDIANTIL Y POLITECNICO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2893;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1536;ANALISTA DE COMUNICACION Y RELACIONES PUBLICAS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2633;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1537;ANALISTA DE COMUNICACION Y RELACIONES PUBLICAS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2984;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1538;ANALISTA DE COMUNICACION Y RELACIONES PUBLICAS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2950;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1539;ANALISTA DE COMUNICACION Y RELACIONES PUBLICAS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2626;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1540;ANALISTA DE COMUNICACION Y RELACIONES PUBLICAS 3;1.SERVICIO CIVIL PUBLICO (LOSEP);2882;UEP NIVEL PROFESIONAL A3;1,760.00;1,760.00;146.67;40.17;0.00;0.00;1,946.84
1541;ANALISTA DE CONTABILIDAD 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2856;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1542;ANALISTA DE CONTABILIDAD 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2909;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1543;ANALISTA DE CONTABILIDAD 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2559;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1544;ANALISTA DE CONTABILIDAD 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2557;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1545;ANALISTA DE CONTABILIDAD 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2972;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1546;ANALISTA DE CONTABILIDAD 2;1.SERVICIO CIVIL PUBLICO (LOSEP);2554;UEP NIVEL PROFESIONAL A3;1,500.00;1,500.00;125.00;40.17;0.00;0.00;1,665.17
1547;ANALISTA DE CONTROL QUIMICO AMBIENTAL 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2933;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1548;ANALISTA DE DESARROLLO ACADEMICO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2905;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1549;ANALISTA DE DESARROLLO ACADEMICO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2911;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1550;ANALISTA DE DESARROLLO ACADEMICO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2678;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1551;ANALISTA DE DESARROLLO DE RECURSOS ACADEMICOS 3;1.SERVICIO CIVIL PUBLICO (LOSEP);2778;UEP NIVEL PROFESIONAL A3;1,760.00;1,760.00;146.67;40.17;0.00;0.00;1,946.84
1552;ANALISTA DE DESARROLLO DE SISTEMAS INFORMATICOS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2786;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1553;ANALISTA DE DESARROLLO DE SISTEMAS INFORMATICOS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2910;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1554;ANALISTA DE DESARROLLO DE SISTEMAS INFORMATICOS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2716;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1555;ANALISTA DE DESARROLLO DE SISTEMAS INFORMATICOS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2720;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1556;ANALISTA DE DESARROLLO DE SISTEMAS INFORMATICOS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2942;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1557;ANALISTA DE DESARROLLO DE SISTEMAS INFORMATICOS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2721;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1558;ANALISTA DE DESARROLLO DE SISTEMAS INFORMATICOS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2943;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1559;ANALISTA DE DESARROLLO DE SISTEMAS INFORMATICOS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2759;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1560;ANALISTA DE DESARROLLO DE SISTEMAS INFORMATICOS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2885;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1561;ANALISTA DE DESARROLLO DE SISTEMAS INFORMATICOS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2717;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1562;ANALISTA DE DESARROLLO DE SISTEMAS INFORMATICOS 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2946;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1563;ANALISTA DE DESARROLLO DE SISTEMAS INFORMATICOS 2;1.SERVICIO CIVIL PUBLICO (LOSEP);2585;UEP NIVEL PROFESIONAL A3;1,500.00;1,500.00;125.00;40.17;0.00;0.00;1,665.17
1564;ANALISTA DE DESARROLLO DE SISTEMAS INFORMATICOS 3;1.SERVICIO CIVIL PUBLICO (LOSEP);2562;UEP NIVEL PROFESIONAL A3;1,760.00;1,760.00;146.67;40.17;0.00;0.00;1,946.84
1565;ANALISTA DE DISEÑO Y PRODUCCION DE MATERIAL CIENTIFICO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2784;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1566;ANALISTA DE DISEÑO Y PRODUCCION DE MATERIAL CIENTIFICO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2987;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
1567;ANALISTA DE DOCUMENTACION Y ARCHIVO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);2959;UEP NIVEL PROFESIONAL A3;1,300.00;1,300.00;108.33;40.17;0.00;0.00;1,448.50
