Numeración;Puesto Institucional ;Régimen laboral al que pertenece ;Número de partida presupuestaria;Grado jerárquico o escala al que pertenece el puesto;Remuneración mensual unificada;Remuneración unificada (anual);Décimo Tercera Remuneración;Décima Cuarta Remuneración;Horas suplementarias y extraordinarias;Encargos y subrogaciones;Total ingresos adicionales
651;TECNICO DE LABORATORIO 1;3.OTROS REGIMENES ESPECIALES;27041;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
652;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26966;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
653;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26954;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
654;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26948;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
655;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26967;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
656;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26988;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
657;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26949;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
658;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27113;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
659;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26938;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
660;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26950;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
661;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26939;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
662;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27010;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
663;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27107;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
664;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26946;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
665;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27001;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
666;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26962;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
667;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26943;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
668;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27008;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
669;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27009;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
670;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27013;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
671;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27108;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
672;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27109;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
673;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26925;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
674;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27047;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
675;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27048;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
676;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27106;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
677;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26944;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
678;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26970;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
679;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26933;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
680;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26934;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
681;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26999;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
682;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26971;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
683;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27003;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
684;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27004;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
685;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27020;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
686;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27110;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
687;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27031;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
688;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26940;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
689;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27046;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
690;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26941;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
691;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26935;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
692;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26942;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
693;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27052;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
694;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26969;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
695;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26951;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
696;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26945;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
697;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27002;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
698;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26972;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
699;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26936;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
700;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26952;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
701;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26979;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
702;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27018;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
703;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26980;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
704;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26927;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
705;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26931;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
706;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27032;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
707;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26932;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
708;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27034;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
709;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27050;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
710;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27051;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
711;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26953;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
712;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26974;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
713;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27057;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
714;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26961;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
715;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27111;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
716;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26975;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
717;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26976;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
718;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26977;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
719;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26937;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
720;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26963;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
721;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26994;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
722;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26995;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
723;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27011;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
724;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26987;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
725;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27022;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
726;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26968;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
727;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27035;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
728;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26973;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
729;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26947;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
730;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27038;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
731;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27045;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
732;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26982;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
733;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27040;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
734;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27042;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
735;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27043;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
736;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27074;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
737;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27114;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
738;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27075;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
739;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26964;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
740;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27076;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
741;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26990;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
742;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27112;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
743;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;26965;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
744;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27005;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
745;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;2659;PERSONAL DE APOYO (UNIVERSIDADES);1,412.00;2,824.00;235.34;80.33;0.00;0.00;3,139.67
746;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27015;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
747;TECNICO DOCENTE 1;3.OTROS REGIMENES ESPECIALES;27016;PERSONAL DE APOYO (UNIVERSIDADES);1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
748;TECNICO DOCENTE 4;3.OTROS REGIMENES ESPECIALES;2655;PERSONAL DE APOYO (UNIVERSIDADES);1,734.00;3,468.00;289.00;80.33;0.00;0.00;3,837.33
749;TECNICO DOCENTE 4;3.OTROS REGIMENES ESPECIALES;2656;PERSONAL DE APOYO (UNIVERSIDADES);1,734.00;3,468.00;289.00;80.33;0.00;0.00;3,837.33
750;TECNICO DOCENTE 5;3.OTROS REGIMENES ESPECIALES;2652;PERSONAL DE APOYO (UNIVERSIDADES);1,908.00;3,816.00;318.00;80.33;0.00;0.00;4,214.33
751;TECNICO DOCENTE 5;3.OTROS REGIMENES ESPECIALES;2580;PERSONAL DE APOYO (UNIVERSIDADES);1,908.00;3,816.00;318.00;80.33;0.00;0.00;4,214.33
752;TECNICO DOCENTE 5;3.OTROS REGIMENES ESPECIALES;2647;PERSONAL DE APOYO (UNIVERSIDADES);1,908.00;3,816.00;318.00;80.33;0.00;0.00;4,214.33
753;TECNICO DOCENTE 5;3.OTROS REGIMENES ESPECIALES;2487;PERSONAL DE APOYO (UNIVERSIDADES);1,908.00;3,816.00;318.00;80.33;0.00;0.00;4,214.33
754;TECNICO DOCENTE 5;3.OTROS REGIMENES ESPECIALES;2654;PERSONAL DE APOYO (UNIVERSIDADES);1,908.00;3,816.00;318.00;80.33;0.00;0.00;4,214.33
755;TECNICO DOCENTE 5;3.OTROS REGIMENES ESPECIALES;2588;PERSONAL DE APOYO (UNIVERSIDADES);1,908.00;3,816.00;318.00;80.33;0.00;0.00;4,214.33
756;TECNICO DOCENTE 5;3.OTROS REGIMENES ESPECIALES;2651;PERSONAL DE APOYO (UNIVERSIDADES);1,908.00;3,816.00;318.00;80.33;0.00;0.00;4,214.33
757;TECNICO DOCENTE 5;3.OTROS REGIMENES ESPECIALES;2590;PERSONAL DE APOYO (UNIVERSIDADES);1,908.00;3,816.00;318.00;80.33;0.00;0.00;4,214.33
758;TECNICO DOCENTE 5;3.OTROS REGIMENES ESPECIALES;2653;PERSONAL DE APOYO (UNIVERSIDADES);1,908.00;3,816.00;318.00;80.33;0.00;0.00;4,214.33
759;TECNICO DOCENTE 5;3.OTROS REGIMENES ESPECIALES;2648;PERSONAL DE APOYO (UNIVERSIDADES);1,908.00;3,816.00;318.00;80.33;0.00;0.00;4,214.33
760;TECNICO DOCENTE 5;3.OTROS REGIMENES ESPECIALES;2587;PERSONAL DE APOYO (UNIVERSIDADES);1,908.00;3,816.00;318.00;80.33;0.00;0.00;4,214.33
761;TECNICO DOCENTE 5;3.OTROS REGIMENES ESPECIALES;2591;PERSONAL DE APOYO (UNIVERSIDADES);1,908.00;3,816.00;318.00;80.33;0.00;0.00;4,214.33
762;TECNICO DOCENTE 5;3.OTROS REGIMENES ESPECIALES;2589;PERSONAL DE APOYO (UNIVERSIDADES);1,908.00;3,816.00;318.00;80.33;0.00;0.00;4,214.33
763;TECNICO DOCENTE 5;3.OTROS REGIMENES ESPECIALES;2650;PERSONAL DE APOYO (UNIVERSIDADES);1,908.00;3,816.00;318.00;80.33;0.00;0.00;4,214.33
1430;ESPECIALISTA DE SOPORTE Y MANTENIMIENTO 1;1.SERVICIO CIVIL PUBLICO (LOSEP);84;SERVIDOR PUBLICO 5;1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
1431;PSICOLOGO EDUCATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);85;SERVIDOR PUBLICO 5;1,212.00;2,424.00;202.00;80.33;0.00;0.00;2,706.33
1432;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2860;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1433;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2899;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1434;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2560;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1435;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2858;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1436;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2847;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1437;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2869;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1438;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2881;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1439;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2954;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1440;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2845;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1441;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2862;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1442;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2971;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1443;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2955;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1444;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2880;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1445;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2842;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1446;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2868;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1447;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2840;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1448;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2843;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1449;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2897;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1450;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2875;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1451;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2892;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1452;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2890;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1453;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2846;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1454;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2903;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1455;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2841;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
1456;ASISTENTE ADMINISTRATIVO;1.SERVICIO CIVIL PUBLICO (LOSEP);2895;UEP NIVEL ADMINISTRATIVO A5;622.00;1,244.00;103.66;80.33;0.00;0.00;1,427.99
