Numeración;Puesto Institucional;Régimen laboral al que pertenece;Número de partida presupuestaria;Grado jerárquico o escala al que pertenece el puesto;Remuneración mensual unificada;Remuneración unificada (anual);Décimo Tercera Remuneración;Décima Cuarta Remuneración;Horas suplementarias y extraordinarias;Encargos y subrogaciones;Total ingresos adicionales
685;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;13150;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
686;Especialista De Tecnologias De La Información Y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15693;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
687;Analista De Ingenieria En La Instrumentacion Astronomica 2;1.Servicio Civil Publico (Losep);16057;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
688;Profesor Agregado Tiempo Completo;3.Otros Regimenes Especiales;12130;Personal Academico Agregado;3193.90;38326.8;266.16;40.17;0;0;306.33
689;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;11070;Personal Academico Agregado;3193.90;38326.8;266.16;40.17;0;0;306.33
690;Profesor Auxiliar 2 Tiempo Completo;3.Otros Regimenes Especiales;12755;Profesor Auxiliar;3463.99;41567.88;288.67;40.17;0;0;328.84
691;Responsable De Contratacion Publica;1.Servicio Civil Publico (Losep);15624;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
692;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8702;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
693;Tecnico De Archivo;1.Servicio Civil Publico (Losep);15678;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;40.17;0;0;115.25
694;Asistente De Laboratorio De Ensayo;1.Servicio Civil Publico (Losep);16052;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
695;Responsable De Linguistica;1.Servicio Civil Publico (Losep);15724;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
696;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8488;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
697;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8758;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
698;Auxiliar De Servicios;2.Codigo Del Trabajo;37778;Nivel 1;561;6732;46.75;40.17;0;0;86.92
699;Responsable De Planificación;1.Servicio Civil Publico (Losep);15915;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
700;Auxiliar De Servicios;2.Codigo Del Trabajo;37814;Nivel 1;561;6732;46.75;40.17;0;0;86.92
701;Asistente Cultural;1.Servicio Civil Publico (Losep);15885;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
702;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;10155;Personal Academico Auxiliar;3463.99;41567.88;288.67;40.17;0;0;328.84
703;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8633;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
704;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;13105;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
705;Tecnico De Laboratorio De Investigacion  Y Control Ambiental;1.Servicio Civil Publico (Losep);15522;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;40.17;0;0;115.25
706;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8580;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
707;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;12005;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
708;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8648;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
709;Asistente Administrativo;1.Servicio Civil Publico (Losep);15889;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
710;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8736;Profesor Universitario;1212.52;14550.24;101.04;40.17;0;0;141.21
711;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8668;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
712;Especialista En Tratamientos De Equipos Especiales;1.Servicio Civil Publico (Losep);10435;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
713;Especialista De Tecnologias De La Información Y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15696;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
714;Secretaria;1.Servicio Civil Publico (Losep);15548;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
715;Diseñador Grafico;1.Servicio Civil Publico (Losep);15861;Uep Nivel Profesional A3;1212;14544;101;40.17;0;0;141.17
716;Analista De Talento Humano 2;1.Servicio Civil Publico (Losep);16005;Uep Nivel Profesional A3;1412;16944;117.67;40.17;94.67;0;252.51
717;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12665;Profesor Agregado;4346.97;52163.64;362.25;40.17;0;0;402.42
718;Jefe De Departamento;3.Otros Regimenes Especiales;140;Autoridad Universitaria;3996.04;47952.48;333;40.17;0;0;373.17
719;Secretaria;1.Servicio Civil Publico (Losep);15583;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
720;Pedagogo;1.Servicio Civil Publico (Losep);15611;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
721;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8534;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
722;Contador De La Ugips;1.Servicio Civil Publico (Losep);16060;Uep Nivel Profesional A3;1676;20112;139.67;40.17;207.06;0;386.9
723;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8551;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
724;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8649;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
725;Auxiliar De Servicios;2.Codigo Del Trabajo;20394;Nivel 1;561;6732;46.75;40.17;0;0;86.92
726;Analista De Redes De Monitoreo Geofisico 1;1.Servicio Civil Publico (Losep);15814;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
727;Analista De Tecnologias De La Informacion Y Comunicacion 2 Cec;1.Servicio Civil Publico (Losep);16007;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
728;Responsable De Seguimiento Y Evaluacion;1.Servicio Civil Publico (Losep);4140;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
729;Analista De Investigacion Y Proyeccion Social;1.Servicio Civil Publico (Losep);15916;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
730;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;15225;Profesor Agregado;3622.48;43469.76;301.87;40.17;0;0;342.04
731;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8600;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
732;Tecnico Administrativo;1.Servicio Civil Publico (Losep);15579;Uep Nivel Profesional Apoyo Tecnico A4;901;10812;75.08;40.17;0;0;115.25
733;Auxiliar De Servicios;2.Codigo Del Trabajo;37789;Nivel 1;561;6732;46.75;40.17;0;0;86.92
734;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8596;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
735;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8761;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
736;Secretaria Ejecutiva;1.Servicio Civil Publico (Losep);16027;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
737;Secretaria;1.Servicio Civil Publico (Losep);15529;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
738;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;13310;Personal Academico Auxiliar;3463.99;41567.88;288.67;40.17;0;0;328.84
739;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8783;Profesor Universitario;1212.52;14550.24;101.04;40.17;0;0;141.21
740;Tecnico De Mantenimiento;2.Codigo Del Trabajo;37790;Nivel 8;826;9912;68.83;40.17;0;0;109
741;Especialista De Tecnologias De La Información Y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15675;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
742;Analista De Redes De Instrumentacion Del Geofisico 2;1.Servicio Civil Publico (Losep);4139;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
743;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;12720;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
744;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;11855;Personal Academico Agregado;4025.42;48305.04;335.45;40.17;0;0;375.62
745;Responsable De Planificacion Institucional;1.Servicio Civil Publico (Losep);4141;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
746;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;11890;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
747;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8677;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
748;Especialista De Tecnologias De La Información Y Comunicaciones 1.;1.Servicio Civil Publico (Losep);15746;Uep Nivel Profesional A3;1212;14544;101;40.17;0;0;141.17
749;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;11555;Personal Academico Agregado;3744.70;44936.4;312.06;40.17;0;0;352.23
750;Especialista De Propiedad Intelectual;1.Servicio Civil Publico (Losep);15937;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
751;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;11605;Personal Academico Agregado;3193.90;38326.8;266.16;40.17;0;0;306.33
752;Tecnico/A Docente 3 Tiempo Parcial;3.Otros Regimenes Especiales;8756;Personal De Apoyo (Universidades);575.70;6908.4;47.98;40.17;0;0;88.15
753;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8568;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
754;Secretaria;1.Servicio Civil Publico (Losep);15530;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
755;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8760;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
756;Responsable De Soluciones Informaticas E Informacion Del Ig;1.Servicio Civil Publico (Losep);4133;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
757;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8570;Profesor Universitario;1212.52;14550.24;101.04;40.17;0;0;141.21
758;Comunicador Social 1;1.Servicio Civil Publico (Losep);15886;Uep Nivel Profesional A3;1212;14544;101;40.17;0;0;141.17
759;Ayudante De Servicios Administrativos;2.Codigo Del Trabajo;13730;Nivel 1;561;6732;46.75;40.17;0;0;86.92
760;Especialista De Tecnologias De La Información Y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15739;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
761;Responsable De Infraestructura;1.Servicio Civil Publico (Losep);16065;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
762;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;11635;Profesor Agregado;4346.97;52163.64;362.25;40.17;0;0;402.42
763;Secretaria;1.Servicio Civil Publico (Losep);15797;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
764;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;12905;Profesor Agregado;4025.42;48305.04;335.45;40.17;0;0;375.62
765;Odontologo General;1.Servicio Civil Publico (Losep);15727;Servidor Publico 8 De La Salud;1760;21120;146.67;40.17;0;0;186.84
766;Responsable De La Unidad De Investigacion Y Desarrollo En Transporte Y Movilidad Sostenible;1.Servicio Civil Publico (Losep);16003;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
767;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;12660;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
768;Instructor De Cultura Física;1.Servicio Civil Publico (Losep);15776;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
769;Especialista De Procesos Y Servicios Institucionales;1.Servicio Civil Publico (Losep);4158;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
770;Analista De Redes De Monitoreo Geofisico 2;1.Servicio Civil Publico (Losep);15779;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
771;Asistente De Planificacion Institucional;1.Servicio Civil Publico (Losep);15891;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
772;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8755;Profesor Universitario;1148.71;13784.52;95.73;40.17;0;0;135.9
773;Especialista De Laboratorio De Metalmecanica;1.Servicio Civil Publico (Losep);15787;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
774;Responsable Del Centro De Investigacion De La Vivienda;1.Servicio Civil Publico (Losep);15741;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
775;Profesor Auxiliar 2 Tiempo Completo;3.Otros Regimenes Especiales;13115;Profesor Auxiliar;3125.27;37503.24;260.44;40.17;0;0;300.61
776;Analista De Redes De Instrumentacion Del Geofisico 2;1.Servicio Civil Publico (Losep);4137;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
777;Analista En Ensayos Microbiologicos 2;1.Servicio Civil Publico (Losep);16072;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
778;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8569;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
779;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;12250;Personal Academico Principal;2552.68;30632.16;212.72;40.17;0;0;252.89
780;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8494;Profesor Universitario;1212.52;14550.24;101.04;40.17;0;0;141.21
781;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8768;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
782;Pintor;2.Codigo Del Trabajo;37787;Nivel 2;578;6936;48.17;40.17;0;0;88.34
783;Secretaria;1.Servicio Civil Publico (Losep);15571;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
784;Albanil;2.Codigo Del Trabajo;20395;Nivel 2;578;6936;48.17;40.17;0;0;88.34
785;Asistente De Tecnologias De La Informacion Y Comunicaciones;1.Servicio Civil Publico (Losep);15976;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
786;Director Administrativo;1.Servicio Civil Publico (Losep);2;Uep Nivel Directivo A1;3996.04;47952.48;333;40.17;0;0;373.17
787;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;15205;Profesor Agregado;3622.48;43469.76;301.87;40.17;0;0;342.04
788;Analista De Sismologia Y Vulcanologia 2;1.Servicio Civil Publico (Losep);4132;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
789;Secretaria;1.Servicio Civil Publico (Losep);15887;Uep Nivel Administrativo A5;817;9804;68.08;40.17;54.53;0;162.78
790;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8786;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
791;Director De Asesoria Juridica;1.Servicio Civil Publico (Losep);9;Uep Nivel Directivo A1;3996.04;47952.48;333;40.17;0;0;373.17
792;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8637;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
793;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8808;Profesor Universitario;1212.52;14550.24;101.04;40.17;0;0;141.21
794;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12520;Personal Academico Agregado;3193.90;38326.8;266.16;40.17;0;0;306.33
795;Asesor 2;1.Servicio Civil Publico (Losep);111;Nivel Jerarquico Superior 5 Dec.624;3247;38964;270.58;40.17;0;0;310.75
796;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8482;Profesor Universitario;3193.90;38326.8;266.16;40.17;0;0;306.33
797;Subdecano/A De Facultad;3.Otros Regimenes Especiales;105;Autoridades Academicas Nivel 1;3996.04;47952.48;333;40.17;0;0;373.17
798;Secretaria;1.Servicio Civil Publico (Losep);15528;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
799;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;11260;Profesor Agregado;4346.97;52163.64;362.25;40.17;0;0;402.42
800;Diseñador Grafico;1.Servicio Civil Publico (Losep);15860;Uep Nivel Profesional A3;1212;14544;101;40.17;0;0;141.17
801;Jefe De Departamento;3.Otros Regimenes Especiales;195;Autoridad Universitaria;3996.04;47952.48;333;40.17;0;0;373.17
802;Secretaria;1.Servicio Civil Publico (Losep);15669;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
803;Tecnico De Mantenimiento;2.Codigo Del Trabajo;1;Nivel 8;826;9912;68.83;40.17;0;0;109
804;Asistente Administrativa;1.Servicio Civil Publico (Losep);15981;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
805;Analista En Tecnicas De Analisis Quimico 2;1.Servicio Civil Publico (Losep);15637;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
806;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;10010;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
807;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8724;Profesor Universitario;1212.52;14550.24;101.04;40.17;0;0;141.21
808;Profesor Auxiliar 2 Tiempo Completo;3.Otros Regimenes Especiales;12745;Personal Academico Auxiliar;3463.99;41567.88;288.67;40.17;0;0;328.84
809;Analista De Investigacion 1;1.Servicio Civil Publico (Losep);16082;Uep Nivel Profesional A3;1212;14544;101;40.17;0;0;141.17
810;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;10020;Personal Academico Agregado;3193.90;38326.8;266.16;40.17;0;0;306.33
811;Ayudante De Bodega;2.Codigo Del Trabajo;37806;Nivel 1;561;6732;46.75;40.17;0;0;86.92
812;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;12220;Profesor Agregado;4346.97;52163.64;362.25;40.17;0;0;402.42
813;Analista De Secretaria General 1;1.Servicio Civil Publico (Losep);10455;Uep Nivel Profesional A3;1212;14544;101;40.17;0;0;141.17
814;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8607;Profesor Universitario;3193.9;38326.8;266.16;40.17;0;0;306.33
815;Profesor Auxiliar 2 Tiempo Completo;3.Otros Regimenes Especiales;12405;Profesor Auxiliar;3125.27;37503.24;260.44;40.17;0;0;300.61
816;Tecnico/A De Investigacion 1 Tiempo Completo;3.Otros Regimenes Especiales;8520;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
817;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;11285;Personal Academico Agregado;3744.70;44936.4;312.06;40.17;0;0;352.23
818;Profesor Auxiliar 1 Tiempo Completo;3.Otros Regimenes Especiales;12625;Personal Academico Principal;2552.68;30632.16;212.72;40.17;0;0;252.89
819;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12605;Profesor Auxiliar;3463.99;41567.88;288.67;40.17;0;0;328.84
820;Tecnico De Mantenimiento;2.Codigo Del Trabajo;20379;Nivel 8;826;9912;68.83;40.17;0;0;109
821;Tecnico De Mantenimiento;2.Codigo Del Trabajo;100;Nivel 8;826;9912;68.83;40.17;0;0;109
822;Asistente Comercial;1.Servicio Civil Publico (Losep);4148;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
823;Analista De Servicios Y Soporte Al Usuario 2;1.Servicio Civil Publico (Losep);16008;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
824;Especialista De Tecnologias De La Información Y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15694;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
825;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;12135;Personal Academico Agregado;3193.90;38326.8;266.16;40.17;0;0;306.33
826;Oficinista;1.Servicio Civil Publico (Losep);15584;Uep Nivel Administrativo A5;733;8796;61.08;40.17;0;0;101.25
827;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8745;Profesor Universitario;1021.07;12252.84;85.09;40.17;0;0;125.26
828;Diseñador Instruccional;1.Servicio Civil Publico (Losep);15828;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
829;Responsable De Laboratorio De Ensayos;1.Servicio Civil Publico (Losep);15700;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
830;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8836;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
831;Especialista De Tecnologias De La Información Y Comunicaciones 3.;1.Servicio Civil Publico (Losep);15883;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
832;Especialista En Tratamientos De Equipos Especiales;1.Servicio Civil Publico (Losep);15805;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
833;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8619;Profesor Universitario;3193.90;38326.8;266.16;40.17;0;0;306.33
834;Tecnico De Operacion Y Mantenimiento De Maquinaria Y/O Equipos /Tecnico De Operaciones;2.Codigo Del Trabajo;37807;Nivel 8;826;9912;68.83;40.17;0;0;109
835;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8634;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
836;Secretaria Ejecutiva;1.Servicio Civil Publico (Losep);15626;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
837;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8611;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
838;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8594;Profesor Universitario;3193.90;38326.8;266.16;40.17;0;0;306.33
839;Analista De Servicios Generales 1;1.Servicio Civil Publico (Losep);4144;Uep Nivel Profesional A3;1212;14544;101;40.17;0;0;141.17
840;Especialista De Presupuesto 2;1.Servicio Civil Publico (Losep);15786;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
841;Tecnico/A Docente 1 Tiempo Completo;3.Otros Regimenes Especiales;8711;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
842;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8601;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
843;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8574;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
844;Secretaria;1.Servicio Civil Publico (Losep);15621;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
845;Analista De Sismologia Y Vulcanologia 2;1.Servicio Civil Publico (Losep);4124;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
846;Profesor Agregado 3 Tiempo Completo;3.Otros Regimenes Especiales;12470;Profesor Agregado;4528.09;54337.08;377.34;40.17;0;0;417.51
847;Administrador 2;1.Servicio Civil Publico (Losep);15808;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
848;Director De Planificacion;1.Servicio Civil Publico (Losep);3;Uep Nivel Directivo A1;3996.04;47952.48;333;40.17;0;0;373.17
849;Oficinista;1.Servicio Civil Publico (Losep);15527;Uep Nivel Administrativo A5;733;8796;61.08;40.17;0;0;101.25
850;Analista De Sismologia Y Vulcanologia 2;1.Servicio Civil Publico (Losep);4115;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
851;Responsable De Desarrollo De Soluciones Informaticas;1.Servicio Civil Publico (Losep);15599;Uep Nivel Profesional A3;1760;21120;146.67;40.17;0;0;186.84
852;Secretaria Ejecutiva;1.Servicio Civil Publico (Losep);16028;Uep Nivel Administrativo A5;817;9804;68.08;40.17;0;0;108.25
853;Profesor Agregado 2 Tiempo Completo;3.Otros Regimenes Especiales;13475;Profesor Agregado;4346.97;52163.64;362.25;40.17;0;0;402.42
854;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;11920;Personal Academico Auxiliar;3463.99;41567.88;288.67;40.17;0;0;328.84
855;Profesor/A Ocasional Tiempo Parcial;3.Otros Regimenes Especiales;8550;Profesor Universitario;1212.52;14550.24;101.04;40.17;0;0;141.21
856;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;11940;Personal Academico Agregado;3193.90;38326.8;266.16;40.17;0;0;306.33
857;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8586;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
858;Analista De Tesoreria 2 De La Ugips;1.Servicio Civil Publico (Losep);15934;Uep Nivel Profesional A3;1412;16944;117.67;40.17;160.82;0;318.66
859;Tecnico De Mantenimiento;2.Codigo Del Trabajo;37769;Nivel 8;826;9912;68.83;40.17;0;0;109
860;Secretaria Ejecutiva 2;1.Servicio Civil Publico (Losep);15870;Uep Nivel Profesional Apoyo Tecnico A4;817;9804;68.08;40.17;0;0;108.25
861;Analista Administrativo Academico 2;1.Servicio Civil Publico (Losep);15557;Uep Nivel Profesional A3;1412;16944;117.67;40.17;0;0;157.84
862;Especialista De Presupuesto 2;1.Servicio Civil Publico (Losep);16084;Uep Nivel Profesional A3;1676;20112;139.67;40.17;98.14;0;277.98
863;Especialista De Soluciones Informaticas E Informacion Del Ig;1.Servicio Civil Publico (Losep);4116;Uep Nivel Profesional A3;1676;20112;139.67;40.17;0;0;179.84
864;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8635;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
865;Asistente Administrativo;1.Servicio Civil Publico (Losep);15822;Uep Nivel Profesional Apoyo Tecnico A4;986;11832;82.17;40.17;0;0;122.34
866;Secretaria Ejecutiva;1.Servicio Civil Publico (Losep);4154;Uep Nivel Profesional Apoyo Tecnico A4;817;9804;68.08;40.17;0;0;108.25
867;Profesor Agregado 1 Tiempo Completo;3.Otros Regimenes Especiales;11180;Personal Academico Auxiliar;3463.99;41567.88;288.67;40.17;0;0;328.84
868;Tecnico De Mantenimiento;2.Codigo Del Trabajo;5;Nivel 8;826;9912;68.83;40.17;0;0;109
869;Tecnico/A De Investigacion 1 Tiempo Completo;3.Otros Regimenes Especiales;8517;Personal De Apoyo (Universidades);986;11832;82.17;40.17;0;0;122.34
870;Profesor/A Ocasional Tiempo Completo;3.Otros Regimenes Especiales;8606;Profesor Universitario;2552.68;30632.16;212.72;40.17;0;0;252.89
